Idx	Frequency	Coverage (%)	Phrase
54355	3	30.07	федеральное
54356	3	30.07	задуматься
54357	3	30.07	роспотребнадзор открыл
54358	3	30.07	обсудил с президентом
54359	3	30.07	будет завершена
54360	3	30.07	впервые вышла
54361	3	30.07	здании парламента
54362	3	30.07	защищаться
54363	3	30.08	febs-2013
54364	3	30.08	"мосметрострой"
54365	3	30.08	подорвавшегося
54366	3	30.08	италия разместила бонды
54367	3	30.08	байкерами
54368	3	30.08	съемках фильма
54369	3	30.08	журналистика
54370	3	30.08	уровне 10%
54371	3	30.08	полицейские обнаружили
54372	3	30.08	обладминистрацию
54373	3	30.08	"бостона"
54374	3	30.08	проблема утилизации отходов
54375	3	30.08	красках
54376	3	30.08	пропускная
54377	3	30.08	пожилых супругов
54378	3	30.08	армения ожидает
54379	3	30.08	на старте уимблдона
54380	3	30.08	like
54381	3	30.08	пензенская
54382	3	30.08	сиэтле
54383	3	30.08	расследуют дело
54384	3	30.08	бэтмена
54385	3	30.08	московские власти рассчитывают принять
54386	3	30.08	парубий:
54387	3	30.08	боясь
54388	3	30.08	депортацию
54389	3	30.08	право сыграть
54390	3	30.08	0,55%,
54391	3	30.08	механизмов
54392	3	30.08	независимости"
54393	3	30.08	фк "рубин" сыграл
54394	3	30.08	могут возобновиться
54395	3	30.08	гатилов: рф
54396	3	30.08	каждом
54397	3	30.08	у восточного побережья
54398	3	30.08	ладогу
54399	3	30.08	нервничала
54400	3	30.08	решился
54401	3	30.08	погранпункт
54402	3	30.08	чаянды
54403	3	30.08	москва-берлин
54404	3	30.08	климатическом
54405	3	30.08	фийоном
54406	3	30.08	эскизов
54407	3	30.08	учредительный съезд
54408	3	30.08	погибли более
54409	3	30.08	социальной сети
54410	3	30.08	на чм по хоккею
54411	3	30.08	экспоната
54412	3	30.08	составляющие
54413	3	30.08	донецкий губернатор
54414	3	30.08	россия ратифицировала
54415	3	30.08	всто-2
54416	3	30.08	федерального округа 17
54417	3	30.08	иран заявил,
54418	3	30.08	каму
54419	3	30.08	представят россию
54420	3	30.08	дневных
54421	3	30.08	сильные ливни
54422	3	30.08	с 70-летием
54423	3	30.09	"кроссе
54424	3	30.09	глава фнпр
54425	3	30.09	новая глава
54426	3	30.09	чарром
54427	3	30.09	"новой трехгорке"
54428	3	30.09	о борцах
54429	3	30.09	рф через
54430	3	30.09	права человека
54431	3	30.09	близка,
54432	3	30.09	рф находится
54433	3	30.09	оживить
54434	3	30.09	прогноз:
54435	3	30.09	послание президента
54436	3	30.09	произвел ряд кадровых перестановок
54437	3	30.09	методов"
54438	3	30.09	для пьяных водителей
54439	3	30.09	москвы к
54440	3	30.09	толкают
54441	3	30.09	отключены
54442	3	30.09	продаются
54443	3	30.09	подмосковье увеличат
54444	3	30.09	жорес алферов
54445	3	30.09	выиграл второй старт
54446	3	30.09	вторник составляет 45,09 рубля
54447	3	30.09	спорную
54448	3	30.09	мокрый снег и
54449	3	30.09	из-за продажи
54450	3	30.09	триесте
54451	3	30.09	на него
54452	3	30.09	изъятии
54453	3	30.09	сбылись
54454	3	30.09	рассказать
54455	3	30.09	отдавал
54456	3	30.09	16 октября
54457	3	30.09	диаспора?"
54458	3	30.09	области полностью
54459	3	30.09	завершит реконструкцию
54460	3	30.09	ипотечный рейтинг регионов
54461	3	30.09	фесюк:
54462	3	30.09	вербное
54463	3	30.09	доход губернатора
54464	3	30.09	на кубани подозревается
54465	3	30.09	аль-хеляли
54466	3	30.09	макроэкономической статистике из
54467	3	30.09	сторонниками
54468	3	30.09	"тройки
54469	3	30.09	у избирательного участка
54470	3	30.09	букмекеры ставят
54471	3	30.09	геннадием зюгановым
54472	3	30.09	жизни пострадавших
54473	3	30.10	спамеры
54474	3	30.10	победит?
54475	3	30.10	спекуляцию билетами
54476	3	30.10	туск: ес
54477	3	30.10	колеи
54478	3	30.10	интересна
54479	3	30.10	лазер
54480	3	30.10	предупредит
54481	3	30.10	гибкие
54482	3	30.10	зеленкой
54483	3	30.10	аграрном университете
54484	3	30.10	рпц призвали
54485	3	30.10	аргентинцев
54486	3	30.10	турфирмам
54487	3	30.10	языки
54488	3	30.10	российские пловцы завоевали серебро
54489	3	30.10	биография виктора
54490	3	30.10	интронизации
54491	3	30.10	рф начнутся
54492	3	30.10	журналист,
54493	3	30.10	8 копеек
54494	3	30.10	кубы либерализовали порядок аренды
54495	3	30.10	госгарантиями
54496	3	30.10	стали жертвами обрушения
54497	3	30.10	афганистане из-за
54498	3	30.10	автономию
54499	3	30.10	страховкой
54500	3	30.10	опоздали
54501	3	30.10	небольших
54502	3	30.10	танкер,
54503	3	30.10	"онегина"
54504	3	30.10	следственном изоляторе
54505	3	30.10	горенштейном
54506	3	30.10	объявлено на сахалине из-за
54507	3	30.10	кабаре
54508	3	30.10	у границ
54509	3	30.10	вылечить
54510	3	30.10	филатов:
54511	3	30.10	подполье"
54512	3	30.10	не сомневался
54513	3	30.10	у футболистов
54514	3	30.10	украина получила
54515	3	30.10	мероприятия, посвященные 66-ой
54516	3	30.10	пришли на акцию
54517	3	30.10	возбуждения
54518	3	30.10	кенийский
54519	3	30.10	трех районах
54520	3	30.10	встречали
54521	3	30.10	попугаев
54522	3	30.10	падающие
54523	3	30.10	обсуждать вопросы
54524	3	30.10	косметику
54525	3	30.10	под окнами
54526	3	30.10	стартовый
54527	3	30.10	разводов
54528	3	30.10	все участники
54529	3	30.10	едином
54530	3	30.10	200 кг
54531	3	30.10	рфс оштрафовал
54532	3	30.10	конкурса"
54533	3	30.10	история "мертвого города": экскурсия
54534	3	30.11	бывшим инженером
54535	3	30.11	центр открывается
54536	3	30.11	иностранному
54537	3	30.11	наступившая неделя
54538	3	30.11	ройзман: тесты
54539	3	30.11	школе станут хорошей профилактикой
54540	3	30.11	арбитраж вернется к
54541	3	30.11	российские эксперты
54542	3	30.11	атамбаев
54543	3	30.11	депутатом госдумы
54544	3	30.11	пределе
54545	3	30.11	урале обвиняется
54546	3	30.11	$10,2 млрд
54547	3	30.11	"золота"
54548	3	30.11	пресс-конференция о регате
54549	3	30.11	союзу"
54550	3	30.11	континента
54551	3	30.11	настоящее"
54552	3	30.11	чемпионате россии по баскетболу
54553	3	30.11	рф вылетит
54554	3	30.11	под белгородом,
54555	3	30.11	заблокированного
54556	3	30.11	выборах президента украины
54557	3	30.11	мечта"
54558	3	30.11	рассчитывает на возобновление
54559	3	30.11	переходит на
54560	3	30.11	сократился вдвое
54561	3	30.11	депутаты от
54562	3	30.11	ядохимикатов
54563	3	30.11	рф является
54564	3	30.11	ключи от
54565	3	30.11	спросу
54566	3	30.11	москва завершит
54567	3	30.11	участники семинара
54568	3	30.11	курдистана
54569	3	30.11	перевыборам
54570	3	30.11	правах,
54571	3	30.11	соболезнует в связи с кончиной
54572	3	30.11	cветский гид:
54573	3	30.11	лавров: решение
54574	3	30.11	уже почти
54575	3	30.11	которой погиб
54576	3	30.11	залов
54577	3	30.11	на кипре
54578	3	30.11	0,70%,
54579	3	30.11	опасается терактов
54580	3	30.11	двадцати"
54581	3	30.11	примаков. биографическая справка
54582	3	30.11	белгородскую
54583	3	30.11	могут судить
54584	3	30.11	отставку главного тренера
54585	3	30.11	разные..."
54586	3	30.11	nails
54587	3	30.11	авария с участием
54588	3	30.11	исходе
54589	3	30.11	банкиров"
54590	3	30.11	манн:
54591	3	30.11	умирать
54592	3	30.12	nbc
54593	3	30.12	подрядчика "газпрома"
54594	3	30.12	друзья"
54595	3	30.12	сп-37
54596	3	30.12	российские журналисты
54597	3	30.12	протоколы составлены
54598	3	30.12	г построят
54599	3	30.12	догилеву
54600	3	30.12	минздравсоцразвития:
